question;cypher;group;answer;cleaned_query;duration_query_generation;db_result;syntax_error;timeout_error;duration_query_execution;chat_generation_answer;duration_chat_answer;Human Evaluation
Does Xaath Way have disabled access?;"MATCH (var1) WHERE var1.name=""Xaath Way""  WITH 1 AS foo, var1.disabled_access AS var2 RETURN var2";;True;"MATCH (station:STATION {name: ""Xaath Way""})
RETURN station.name AS Station, station.disabled_access AS DisabledAccess
";2.042494535446167;"[{""Station"": ""Xaath Way"", ""DisabledAccess"": true}]";False;False;0.0075099468231201;Yes, Xaath Way station has disabled access.;1.2295005321502686;Correct
How clean is Snieub Estate?;"MATCH (var1) WHERE var1.name=""Snieub Estate""  WITH 1 AS foo, var1.cleanliness AS var2 RETURN var2";;derilict;"MATCH (s:STATION {name: ""Snieub Estate""})
RETURN s.name AS Station, s.cleanliness AS Cleanliness
";2.201576471328736;"[{""Station"": ""Snieub Estate"", ""Cleanliness"": ""derilict""}]";False;False;0.0072755813598632;Snieub Estate is currently in a derelict state, indicating that it is not clean and likely abandoned or in disrepair.;1.2876200675964355;Correct
How clean is Pleald Upon Thames?;"MATCH (var1) WHERE var1.name=""Pleald Upon Thames""  WITH 1 AS foo, var1.cleanliness AS var2 RETURN var2";;derilict;"MATCH (station:STATION {name: ""Pleald Upon Thames""})
RETURN station.name AS Station, station.cleanliness AS Cleanliness
";3.523577928543091;"[{""Station"": ""Pleald Upon Thames"", ""Cleanliness"": ""derilict""}]";False;False;0.0071406364440917;The Pleald Upon Thames station is currently in a derelict state, indicating that it is not clean and likely abandoned or in severe disrepair.;1.7676279544830322;Correct
Are Skuessbridge and Mcfial St on the same line?;"MATCH (var1) WHERE var1.name=""Skuessbridge""  MATCH (var1)-[var2]-() WITH 1 AS foo, var2.line_name AS var3  WITH 1 AS foo, var3 AS var4 WITH DISTINCT var4 as var5, 1 AS foo  MATCH (var6) WHERE var6.name=""Mcfial St""  MATCH (var6)-[var7]-() WITH 1 AS foo, var5, var7.line_name AS var8  WITH 1 AS foo, var5, var8 AS var9 WITH DISTINCT var9 as var10, 1 AS foo, var5  WITH 1 AS foo, length(apoc.coll.intersection(collect(var5), collect(var10))) > 0 AS var11 RETURN var11";;False;"MATCH (s1:STATION {name: ""Skuessbridge""})-[r:EDGE]-(s2:STATION {name: ""Mcfial St""})
RETURN COUNT(DISTINCT r.line_id) > 0 AS OnSameLine
";4.734078884124756;"[{""OnSameLine"": false}]";False;False;0.0095138549804687;No, Skuessbridge and Mcfial Street are not on the same line.;1.981578350067139;Correct
How big is Soillsham?;"MATCH (var1) WHERE var1.name=""Soillsham""  WITH 1 AS foo, var1.size AS var2 RETURN var2";;small;"MATCH (station:STATION {name: ""Soillsham""})
RETURN station.size AS Size
";2.5746519565582275;"[{""Size"": ""small""}]";False;False;0.0068018436431884;Soillsham is small in size.;2.3671469688415527;Correct
Which lines is Ghaiockham on?;"MATCH (var1) WHERE var1.name=""Ghaiockham""  MATCH (var1)-[var2]-() WITH 1 AS foo, var2.line_name AS var3  WITH 1 AS foo, var3 AS var4 WITH DISTINCT var4 as var5, 1 AS foo  RETURN var5";;['Purple Hydraf', 'Green Mcgoimp'];"MATCH (:STATION {name: ""Ghaiockham""})-[r:EDGE]-()
RETURN DISTINCT r.line_name AS Lines
";1.6283013820648191;"[{""Lines"": ""Purple Hydraf""}, {""Lines"": ""Green Mcgoimp""}]";False;False;0.0177524089813232;I don't know the answer.;0.6165740489959717;Incorrect
How many music styles does Orange Dweots pass through?;"MATCH ()-[var1]-()  MATCH (var2:LINE) WHERE var2.name=""Orange Dweots""  WITH 1 AS foo, var1, var2.id AS var3 WHERE var1.line_id = var3  MATCH (var4)-[var1]-() WITH 1 AS foo, var4.music AS var5  WITH 1 AS foo, var5 AS var6 WITH DISTINCT var6 as var7, 1 AS foo  RETURN length(collect(var7)) ";;5;"MATCH (s1:STATION)-[e:EDGE]->(s2:STATION) WHERE e.line_name = 'Orange Dweots' UNWIND [s1.music, s2.music] AS musicStyle
RETURN COUNT(DISTINCT musicStyle)
";3.458305835723877;"[{""COUNT(DISTINCT musicStyle)"": 5}]";False;False;0.0111927986145019;Orange Dweots passes through five distinct music styles.;0.7402477264404297;Correct
How many music styles does Purple Psycharts pass through?;"MATCH ()-[var1]-()  MATCH (var2:LINE) WHERE var2.name=""Purple Psycharts""  WITH 1 AS foo, var1, var2.id AS var3 WHERE var1.line_id = var3  MATCH (var4)-[var1]-() WITH 1 AS foo, var4.music AS var5  WITH 1 AS foo, var5 AS var6 WITH DISTINCT var6 as var7, 1 AS foo  RETURN length(collect(var7)) ";;7;"MATCH (s1:STATION)-[e:EDGE]->(s2:STATION) WHERE e.line_name = 'Purple Psycharts' UNWIND [s1.music, s2.music] AS musicStyle
RETURN COUNT(DISTINCT musicStyle)
";3.5599470138549805;"[{""COUNT(DISTINCT musicStyle)"": 7}]";False;False;0.0029990673065185;Purple Psycharts passes through seven distinct music styles.;0.89042067527771;Correct
What music plays at Thriing Upon Thames?;"MATCH (var1) WHERE var1.name=""Thriing Upon Thames""  WITH 1 AS foo, var1.music AS var2 RETURN var2";;rnb;"MATCH (station:STATION {name: ""Thriing Upon Thames""})
RETURN station.music AS MusicPlays
";2.888465166091919;"[{""MusicPlays"": ""rnb""}]";False;False;0.0075047016143798;R&B music plays at Thriing Upon Thames.;1.1814093589782717;Correct
How big is Mcoeg Crossing?;"MATCH (var1) WHERE var1.name=""Mcoeg Crossing""  WITH 1 AS foo, var1.size AS var2 RETURN var2";;small;"MATCH (station:STATION {name: ""Mcoeg Crossing""})
RETURN station.size AS Size
";1.6002705097198486;"[{""Size"": ""small""}]";False;False;0.0065088272094726;Mcoeg Crossing is small in size.;0.8241360187530518;Correct
What size is Dynuiech Bridge?;"MATCH (var1) WHERE var1.name=""Dynuiech Bridge""  WITH 1 AS foo, var1.size AS var2 RETURN var2";;small;"MATCH (station:STATION {name: ""Dynuiech Bridge""})
RETURN station.size AS Size
";1.6478188037872314;"[{""Size"": ""small""}]";False;False;0.0070502758026123;The Dynuiech Bridge is small in size.;1.0332927703857422;Correct
Are Fleug Crossing and Steoft On Trent on the same line?;"MATCH (var1) WHERE var1.name=""Fleug Crossing""  MATCH (var1)-[var2]-() WITH 1 AS foo, var2.line_name AS var3  WITH 1 AS foo, var3 AS var4 WITH DISTINCT var4 as var5, 1 AS foo  MATCH (var6) WHERE var6.name=""Steoft On Trent""  MATCH (var6)-[var7]-() WITH 1 AS foo, var5, var7.line_name AS var8  WITH 1 AS foo, var5, var8 AS var9 WITH DISTINCT var9 as var10, 1 AS foo, var5  WITH 1 AS foo, length(apoc.coll.intersection(collect(var5), collect(var10))) > 0 AS var11 RETURN var11";;False;"MATCH (s1:STATION {name: ""Fleug Crossing""})-[r1:EDGE]-(s2:STATION {name: ""Steoft On Trent""})-[r2:EDGE]-(s1)
WHERE r1.line_id = r2.line_id
RETURN COUNT(r1) > 0 AS OnSameLine
";6.848546028137207;"[{""OnSameLine"": false}]";False;False;0.0442428588867187;No, Fleug Crossing and Steoft On Trent are not on the same line.;1.2626338005065918;Correct
Which stations does Green Mcgoimp pass through?;"MATCH ()-[var1]-()  MATCH (var2:LINE) WHERE var2.name=""Green Mcgoimp""  WITH 1 AS foo, var1, var2.id AS var3 WHERE var1.line_id = var3  MATCH (var4)-[var1]-() WITH 1 AS foo, var4 AS var5 WITH DISTINCT var5 as var6, 1 AS foo  WITH 1 AS foo, var6.name AS var7  RETURN var7";;['Rhaands Grove', 'Physaantz Road', 'Hyield Court', 'Sqearn Bridge', 'Kliuc Upon Thames', 'Ghaiockham', 'Mccay Boulevard', 'Pleiw St', 'Sprinnbridge', 'Mckiew Lane', 'Hydraarm Crossing', 'Twaizbridge', 'Pfaantlywich', 'Yatz Boulevard', 'Pfaorts Court', 'Hypiap Grove', 'Kleompton'];"MATCH (:LINE {name: ""Green Mcgoimp""})<-[e:EDGE]-(:STATION)-[e2:EDGE]->(s:STATION)
RETURN DISTINCT s.name AS Station
";2.668067455291748;[];False;False;0.0035176277160644;I don't know the answer.;0.8834455013275146;Incorrect
Describe Dynioyston station's architectural style.;"MATCH (var1) WHERE var1.name=""Dynioyston""  WITH 1 AS foo, var1.architecture AS var2 RETURN var2";;new;"MATCH (station:STATION {name: ""Dynioyston""})
RETURN station.architecture AS ArchitecturalStyle
";1.979533672332764;"[{""ArchitecturalStyle"": ""new""}]";False;False;0.0070071220397949;Dynioyston station features a new architectural style.;1.449864149093628;Correct
What size is Schooz Upon Thames?;"MATCH (var1) WHERE var1.name=""Schooz Upon Thames""  WITH 1 AS foo, var1.size AS var2 RETURN var2";;medium-sized;"MATCH (station:STATION {name: ""Schooz Upon Thames""})
RETURN station.size AS Size
";5.1713738441467285;"[{""Size"": ""medium-sized""}]";False;False;0.0066049098968505;Schooz Upon Thames is a medium-sized location.;1.0317678451538086;Correct
Does Naiars St have disabled access?;"MATCH (var1) WHERE var1.name=""Naiars St""  WITH 1 AS foo, var1.disabled_access AS var2 RETURN var2";;False;"MATCH (station:STATION {name: ""Naiars St""})
RETURN station.name AS Station, station.disabled_access AS DisabledAccess
";1.770747423171997;"[{""Station"": ""Naiars St"", ""DisabledAccess"": false}]";False;False;0.0075981616973876;No, Naiars St does not have disabled access.;2.303227186203003;Correct
Is there disabled access at Drong Street?;"MATCH (var1) WHERE var1.name=""Drong Street""  WITH 1 AS foo, var1.disabled_access AS var2 RETURN var2";;False;"MATCH (station:STATION {name: ""Drong Street""})
RETURN station.name AS Station, station.disabled_access AS DisabledAccess
";1.7647929191589355;"[{""Station"": ""Drong Street"", ""DisabledAccess"": false}]";False;False;0.0066175460815429;No, there is no disabled access at Drong Street station.;1.6449553966522217;Correct
Is there disabled access at Skiesly Palace?;"MATCH (var1) WHERE var1.name=""Skiesly Palace""  WITH 1 AS foo, var1.disabled_access AS var2 RETURN var2";;True;"MATCH (s:STATION {name: ""Skiesly Palace""})
RETURN s.name AS Station, s.disabled_access AS DisabledAccess
";5.60816764831543;"[{""Station"": ""Skiesly Palace"", ""DisabledAccess"": true}]";False;False;0.0080032348632812;Yes, there is disabled access at Skiesly Palace.;2.7039225101470947;Correct
Can you get rail connections at Cliarmbridge?;"MATCH (var1) WHERE var1.name=""Cliarmbridge""  WITH 1 AS foo, var1.has_rail AS var2 RETURN var2";;True;"MATCH (s1:STATION {name: ""Cliarmbridge""})-[:EDGE]->(s2:STATION)
RETURN s1.name AS Station, s2.name AS ConnectedStation, s1.has_rail AS HasRail
";2.7994914054870605;"[{""Station"": ""Cliarmbridge"", ""ConnectedStation"": ""Bliurty Bridge"", ""HasRail"": true}]";False;False;0.008023977279663;Yes, you can get rail connections at Cliarmbridge, as it has a rail link with Bliurty Bridge.;2.179888963699341;Correct
What music plays at Mccliiv Boulevard?;"MATCH (var1) WHERE var1.name=""Mccliiv Boulevard""  WITH 1 AS foo, var1.music AS var2 RETURN var2";;pop;"MATCH (station:STATION {name: ""Mccliiv Boulevard""})
RETURN station.music AS Music
";1.9366002082824707;"[{""Music"": ""pop""}]";False;False;0.0075075626373291;Pop music plays at Mccliiv Boulevard.;1.0062894821166992;Correct
Does Truick Grove have rail connections?;"MATCH (var1) WHERE var1.name=""Truick Grove""  WITH 1 AS foo, var1.has_rail AS var2 RETURN var2";;False;"MATCH (s1:STATION {name: ""Truick Grove""})-[:EDGE]->(s2:STATION)
RETURN s1.has_rail AS HasRail
";2.9151060581207275;"[{""HasRail"": false}]";False;False;0.0081362724304199;No, Truick Grove does not have rail connections.;0.8367764949798584;Correct
How many lines is Szuenswich on?;"MATCH (var1) WHERE var1.name=""Szuenswich""  MATCH (var1)-[var2]-() WITH 1 AS foo, var2.line_name AS var3  WITH 1 AS foo, var3 AS var4 WITH DISTINCT var4 as var5, 1 AS foo  RETURN length(collect(var5)) ";;2;"MATCH (:STATION {name: ""Szuenswich""})-[r:EDGE]-()
RETURN COUNT(DISTINCT r.line_id) AS NumberOfLines
";2.050335168838501;"[{""NumberOfLines"": 2}]";False;False;0.0075054168701171;Szuenswich is on two lines.;0.7088019847869873;Correct
How many stations are between Wheauls Street and Xoep Bridge?;"MATCH (var1) MATCH (var2) MATCH tmp1 = shortestPath((var1)-[*]-(var2))  WHERE var1.name=""Wheauls Street"" AND var2.name=""Xoep Bridge""  WITH 1 AS foo, tmp1 AS var3 UNWIND nodes(var3) AS var4  RETURN length(collect(var4))  - 2";MultiStep;14;"MATCH path = shortestPath((start:STATION {name: 'Wheauls Street'})-[:EDGE*..50]-(end:STATION {name: 'Xoep Bridge'}))
RETURN LENGTH(path) - 1 AS stationsBetween
";3.6006076335906982;"[{""stationsBetween"": 14}]";False;False;0.0105147361755371;There are 14 stations between Wheauls Street and Xoep Bridge.;3.329575061798096;Correct
What is the cleanliness level of Soillsham station?;"MATCH (var1) WHERE var1.name=""Soillsham""  WITH 1 AS foo, var1.cleanliness AS var2 RETURN var2";;dirty;"MATCH (station:STATION {name: ""Soillsham""})
RETURN station.cleanliness AS CleanlinessLevel
";1.3598520755767822;"[{""CleanlinessLevel"": ""dirty""}]";False;False;0.0069997310638427;The cleanliness level of Soilsham station is currently considered dirty.;1.0734670162200928;Correct
What architectural style is Hydreurtsington?;"MATCH (var1) WHERE var1.name=""Hydreurtsington""  WITH 1 AS foo, var1.architecture AS var2 RETURN var2";;victorian;"MATCH (station:STATION {name: ""Hydreurtsington""})
RETURN station.architecture AS ArchitecturalStyle
";1.565646409988403;"[{""ArchitecturalStyle"": ""victorian""}]";False;False;0.0075070858001708;Hydreurtsington is designed in the Victorian architectural style.;0.9465172290802002;Correct
At Raizbridge what sort of music plays?;"MATCH (var1) WHERE var1.name=""Raizbridge""  WITH 1 AS foo, var1.music AS var2 RETURN var2";;none;"MATCH (station:STATION {name: ""Raizbridge""})
RETURN station.music AS MusicType
";1.7199504375457764;"[{""MusicType"": ""none""}]";False;False;0.008007526397705;At Raizbridge, there is no music that plays.;0.7881484031677246;Correct
Which stations does Red Briudly pass through?;"MATCH ()-[var1]-()  MATCH (var2:LINE) WHERE var2.name=""Red Briudly""  WITH 1 AS foo, var1, var2.id AS var3 WHERE var1.line_id = var3  MATCH (var4)-[var1]-() WITH 1 AS foo, var4 AS var5 WITH DISTINCT var5 as var6, 1 AS foo  WITH 1 AS foo, var6.name AS var7  RETURN var7";;['Twuct Boulevard', 'Skiesly Palace', 'Dynieucks St', 'Pfeomp Road', 'Thriing Upon Thames', 'Szuoch Bridge', 'Schmiarfington', 'Spriaords Palace', 'Mcguell On Trent', 'Frauel Lane', 'Klaps Crossing'];"MATCH (:LINE {name: ""Red Briudly""})<-[e:EDGE]-(:STATION)-[e2:EDGE]->(s:STATION)
RETURN DISTINCT s.name AS Station
";2.725919485092163;[];False;False;0.0085203647613525;I don't know the answer.;1.214219331741333;Incorrect
Can you get rail connections at Wheauls Street?;"MATCH (var1) WHERE var1.name=""Wheauls Street""  WITH 1 AS foo, var1.has_rail AS var2 RETURN var2";;False;"MATCH (s1:STATION {name: ""Wheauls Street""})-[:EDGE]->(s2:STATION)
RETURN s1.name AS Station, s2.name AS ConnectedStation, s1.has_rail AS HasRail
";3.394055128097534;"[{""Station"": ""Wheauls Street"", ""ConnectedStation"": ""Shroor St"", ""HasRail"": false}]";False;False;0.0080001354217529;No, you cannot get rail connections at Wheauls Street.;2.221500873565674;Correct
How many architectural styles does Red Briudly pass through?;"MATCH ()-[var1]-()  MATCH (var2:LINE) WHERE var2.name=""Red Briudly""  WITH 1 AS foo, var1, var2.id AS var3 WHERE var1.line_id = var3  MATCH (var4)-[var1]-() WITH 1 AS foo, var4.architecture AS var5  WITH 1 AS foo, var5 AS var6 WITH DISTINCT var6 as var7, 1 AS foo  RETURN length(collect(var7)) ";;6;"MATCH (s1:STATION)-[e:EDGE]->(s2:STATION) WHERE e.line_name = 'Red Briudly' UNWIND [s1.architecture, s2.architecture] AS architectureStyle
RETURN COUNT(DISTINCT architectureStyle)
";2.6783950328826904;"[{""COUNT(DISTINCT architectureStyle)"": 6}]";False;False;0.009507417678833;Red Briudly passes through six different architectural styles.;0.9549849033355712;Correct
Describe Pfaorts Court station's architectural style.;"MATCH (var1) WHERE var1.name=""Pfaorts Court""  WITH 1 AS foo, var1.architecture AS var2 RETURN var2";;concrete;"MATCH (station:STATION {name: ""Pfaorts Court""})
RETURN station.name AS Station, station.architecture AS ArchitectureStyle
";2.2530317306518555;"[{""Station"": ""Pfaorts Court"", ""ArchitectureStyle"": ""concrete""}]";False;False;0.0085232257843017;Pfaorts Court station features an architectural style that prominently uses concrete in its design. This gives the station a distinct, modern look that is characterized by the use of this versatile building material.;2.531703472137451;Correct
What architectural style is Dynieucks St?;"MATCH (var1) WHERE var1.name=""Dynieucks St""  WITH 1 AS foo, var1.architecture AS var2 RETURN var2";;art-deco;"MATCH (station:STATION {name: ""Dynieucks St""})
RETURN station.architecture AS ArchitecturalStyle
";2.439112424850464;"[{""ArchitecturalStyle"": ""art-deco""}]";False;False;0.0067784786224365;Dynieucks Street is designed in the art-deco architectural style.;0.8168141841888428;Correct
How many stations are between Cliarmbridge and Szoaff International?;"MATCH (var1) MATCH (var2) MATCH tmp1 = shortestPath((var1)-[*]-(var2))  WHERE var1.name=""Cliarmbridge"" AND var2.name=""Szoaff International""  WITH 1 AS foo, tmp1 AS var3 UNWIND nodes(var3) AS var4  RETURN length(collect(var4))  - 2";MultiStep;7;"MATCH path = shortestPath((start:STATION {name: 'Cliarmbridge'})-[:EDGE*..50]-(end:STATION {name: 'Szoaff International'}))
RETURN LENGTH(path) - 1 AS stationsBetween";2.75925087928772;"[{""stationsBetween"": 7}]";False;False;0.0095086097717285;There are 7 stations between Cliarmbridge and Szoaff International.;1.5004749298095703;Correct
Is there disabled access at Rhuol Palace?;"MATCH (var1) WHERE var1.name=""Rhuol Palace""  WITH 1 AS foo, var1.disabled_access AS var2 RETURN var2";;True;"MATCH (station:STATION {name: ""Rhuol Palace""})
RETURN station.name AS Station, station.disabled_access AS DisabledAccess
";2.298166036605835;"[{""Station"": ""Rhuol Palace"", ""DisabledAccess"": true}]";False;False;0.0071103572845458;Yes, Rhuol Palace has disabled access available.;1.642742395401001;Correct
Which lines is Friaots Square on?;"MATCH (var1) WHERE var1.name=""Friaots Square""  MATCH (var1)-[var2]-() WITH 1 AS foo, var2.line_name AS var3  WITH 1 AS foo, var3 AS var4 WITH DISTINCT var4 as var5, 1 AS foo  RETURN var5";;['Purple Psycharts'];"MATCH (:STATION {name: ""Friaots Square""})-[r:EDGE]-()
RETURN DISTINCT r.line_name AS LineName
";2.492034912109375;"[{""LineName"": ""Purple Psycharts""}]";False;False;0.0085117816925048;Friaots Square is on the Purple Psycharts line.;1.3345539569854736;Correct
Which stations does Purple Hydraf pass through?;"MATCH ()-[var1]-()  MATCH (var2:LINE) WHERE var2.name=""Purple Hydraf""  WITH 1 AS foo, var1, var2.id AS var3 WHERE var1.line_id = var3  MATCH (var4)-[var1]-() WITH 1 AS foo, var4 AS var5 WITH DISTINCT var5 as var6, 1 AS foo  WITH 1 AS foo, var6.name AS var7  RETURN var7";;['Shroond Court', 'Typirdston', 'Truirr St', 'Mcclass Court', 'Klicswich', 'Slurty Road', 'Plieurts Court', 'Dwuislyneyland', 'Tsoex Boulevard', 'Ghaiockham', 'Fleug Crossing', 'Mckiew Lane', 'Mccouzwich', 'Schwuosk Estate', 'Poiaptwich', 'Wreastton'];"MATCH (:LINE {name: ""Purple Hydraf""})<-[e:EDGE]-(:STATION)-[e2:EDGE]->(s:STATION)
RETURN DISTINCT s.name AS Station
";2.115721702575684;[];False;False;0.00700044631958;I don't know the answer.;0.8666152954101562;Incorrect
